ts,workload,semantics,lookup,prefetch,policy,total_ms,gpu_hits,cpu_hits,ssd_hits,recompute,best_baseline,oracle_headroom_pct,verdict,model_profile,gpu_budget_tokens,cpu_budget_gib,unique_blocks,requests,device,seed,cost_model
2026-08-31T16:31:32.526536+08:00,pressure:4.0x(nom 4x),per-block/prefetch,per-block,1,full_gpu,293004.1,54272,0,0,66048,cpu_arc,,,llama-bf16,48128,24.0,12032,470,sata,1234,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json
2026-08-31T16:31:32.526734+08:00,pressure:4.0x(nom 4x),per-block/prefetch,per-block,1,cpu_lru,83199.43,54272,54016,0,12032,cpu_arc,,,llama-bf16,48128,24.0,12032,470,sata,1234,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json
2026-08-31T16:31:32.526756+08:00,pressure:4.0x(nom 4x),per-block/prefetch,per-block,1,cpu_arc,77363.5,65215,43073,0,12032,cpu_arc,,,llama-bf16,48128,24.0,12032,470,sata,1234,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json
2026-08-31T16:31:32.526772+08:00,pressure:4.0x(nom 4x),per-block/prefetch,per-block,1,tier_fs,83199.43,54272,54016,0,12032,cpu_arc,,,llama-bf16,48128,24.0,12032,470,sata,1234,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json
2026-08-31T16:31:32.526788+08:00,pressure:4.0x(nom 4x),per-block/prefetch,per-block,1,oracle,66555.94,85248,23040,0,12032,cpu_arc,13.97,MARGINAL_ASK_HUMAN,llama-bf16,48128,24.0,12032,470,sata,1234,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json
2026-08-31T16:31:33.110135+08:00,pressure:4.0x(nom 4x),prefix/prefetch,prefix,1,full_gpu,293004.1,54272,0,0,66048,cpu_arc,,,llama-bf16,48128,24.0,12032,470,sata,1234,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json
2026-08-31T16:31:33.110308+08:00,pressure:4.0x(nom 4x),prefix/prefetch,prefix,1,cpu_lru,83199.43,54272,54016,0,12032,cpu_arc,,,llama-bf16,48128,24.0,12032,470,sata,1234,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json
2026-08-31T16:31:33.110332+08:00,pressure:4.0x(nom 4x),prefix/prefetch,prefix,1,cpu_arc,77363.5,65215,43073,0,12032,cpu_arc,,,llama-bf16,48128,24.0,12032,470,sata,1234,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json
2026-08-31T16:31:33.110349+08:00,pressure:4.0x(nom 4x),prefix/prefetch,prefix,1,tier_fs,83199.43,54272,54016,0,12032,cpu_arc,,,llama-bf16,48128,24.0,12032,470,sata,1234,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json
2026-08-31T16:31:33.110365+08:00,pressure:4.0x(nom 4x),prefix/prefetch,prefix,1,oracle,66555.94,85248,23040,0,12032,cpu_arc,13.97,MARGINAL_ASK_HUMAN,llama-bf16,48128,24.0,12032,470,sata,1234,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json
2026-08-31T16:31:34.630995+08:00,pressure:7.8x(nom 8x),per-block/no-prefetch,per-block,0,full_gpu,716610.81,79104,0,0,161536,cpu_arc,,,llama-bf16,48128,24.0,23552,940,sata,1234,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json
2026-08-31T16:31:34.631165+08:00,pressure:7.8x(nom 8x),per-block/no-prefetch,per-block,0,cpu_lru,271365.92,79104,115712,0,45824,cpu_arc,,,llama-bf16,48128,24.0,23552,940,sata,1234,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json
2026-08-31T16:31:34.631187+08:00,pressure:7.8x(nom 8x),per-block/no-prefetch,per-block,0,cpu_arc,269465.45,86023,108224,0,46393,cpu_arc,,,llama-bf16,48128,24.0,23552,940,sata,1234,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json
2026-08-31T16:31:34.631205+08:00,pressure:7.8x(nom 8x),per-block/no-prefetch,per-block,0,tier_fs,295860.79,79104,115712,22272,23552,cpu_arc,,,llama-bf16,48128,24.0,23552,940,sata,1234,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json
2026-08-31T16:31:34.631220+08:00,pressure:7.8x(nom 8x),per-block/no-prefetch,per-block,0,oracle,165071.03,145152,67200,0,28288,cpu_arc,38.741,GO,llama-bf16,48128,24.0,23552,940,sata,1234,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json
2026-08-31T16:31:36.087308+08:00,pressure:7.8x(nom 8x),prefix/no-prefetch,prefix,0,full_gpu,716610.81,79104,0,0,161536,cpu_arc,,,llama-bf16,48128,24.0,23552,940,sata,1234,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json
2026-08-31T16:31:36.087481+08:00,pressure:7.8x(nom 8x),prefix/no-prefetch,prefix,0,cpu_lru,271365.92,79104,115712,0,45824,cpu_arc,,,llama-bf16,48128,24.0,23552,940,sata,1234,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json
2026-08-31T16:31:36.087504+08:00,pressure:7.8x(nom 8x),prefix/no-prefetch,prefix,0,cpu_arc,270250.23,86023,108025,0,46592,cpu_arc,,,llama-bf16,48128,24.0,23552,940,sata,1234,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json
2026-08-31T16:31:36.087522+08:00,pressure:7.8x(nom 8x),prefix/no-prefetch,prefix,0,tier_fs,295860.79,79104,115712,22272,23552,cpu_arc,,,llama-bf16,48128,24.0,23552,940,sata,1234,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json
2026-08-31T16:31:36.087540+08:00,pressure:7.8x(nom 8x),prefix/no-prefetch,prefix,0,oracle,165071.03,145152,67200,0,28288,cpu_arc,38.919,GO,llama-bf16,48128,24.0,23552,940,sata,1234,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json
2026-08-31T16:31:37.547136+08:00,pressure:7.8x(nom 8x),per-block/prefetch,per-block,1,full_gpu,716610.81,79104,0,0,161536,cpu_arc,,,llama-bf16,48128,24.0,23552,940,sata,1234,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json
2026-08-31T16:31:37.547307+08:00,pressure:7.8x(nom 8x),per-block/prefetch,per-block,1,cpu_lru,259768.2,79104,115712,0,45824,cpu_arc,,,llama-bf16,48128,24.0,23552,940,sata,1234,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json
2026-08-31T16:31:37.547331+08:00,pressure:7.8x(nom 8x),per-block/prefetch,per-block,1,cpu_arc,259457.48,86023,108224,0,46393,cpu_arc,,,llama-bf16,48128,24.0,23552,940,sata,1234,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json
2026-08-31T16:31:37.547349+08:00,pressure:7.8x(nom 8x),per-block/prefetch,per-block,1,tier_fs,288920.22,79104,115712,22272,23552,cpu_arc,,,llama-bf16,48128,24.0,23552,940,sata,1234,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json
2026-08-31T16:31:37.547364+08:00,pressure:7.8x(nom 8x),per-block/prefetch,per-block,1,oracle,161983.33,145152,67200,0,28288,cpu_arc,37.568,GO,llama-bf16,48128,24.0,23552,940,sata,1234,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json
2026-08-31T16:31:39.131039+08:00,pressure:7.8x(nom 8x),prefix/prefetch,prefix,1,full_gpu,716610.81,79104,0,0,161536,cpu_lru,,,llama-bf16,48128,24.0,23552,940,sata,1234,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json
2026-08-31T16:31:39.131226+08:00,pressure:7.8x(nom 8x),prefix/prefetch,prefix,1,cpu_lru,259768.2,79104,115712,0,45824,cpu_lru,,,llama-bf16,48128,24.0,23552,940,sata,1234,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json
2026-08-31T16:31:39.131250+08:00,pressure:7.8x(nom 8x),prefix/prefetch,prefix,1,cpu_arc,260242.26,86023,108025,0,46592,cpu_lru,,,llama-bf16,48128,24.0,23552,940,sata,1234,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json
2026-08-31T16:31:39.131269+08:00,pressure:7.8x(nom 8x),prefix/prefetch,prefix,1,tier_fs,288920.22,79104,115712,22272,23552,cpu_lru,,,llama-bf16,48128,24.0,23552,940,sata,1234,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json
2026-08-31T16:31:39.131284+08:00,pressure:7.8x(nom 8x),prefix/prefetch,prefix,1,oracle,161983.33,145152,67200,0,28288,cpu_lru,37.643,GO,llama-bf16,48128,24.0,23552,940,sata,1234,/home/hungwei/llm/POC/paper-hierarchical-kv-state/results/m4_oracle/cost_model.json
